   1.0000000e+00   3.8000000e+01   1.3720000e+04   2.4360000e+03   2.0000000e+00   1.5000000e+00   1.0000000e+00   1.8538200e+05
   1.0000000e+00   3.9000000e+01   1.6877000e+04   2.9080000e+03   3.0000000e+00   2.0000000e+00   1.0000000e+00   2.2139400e+05
   1.0000000e+00   4.0000000e+01   1.6605000e+04   2.5200000e+03   3.0000000e+00   1.5000000e+00   1.0000000e+00   1.9648100e+05
   2.0000000e+00   1.0000000e+00   1.5812000e+04   2.4290000e+03   2.0000000e+00   1.5000000e+00   1.0000000e+00   1.4766300e+05
   2.0000000e+00   2.0000000e+00   1.9754000e+04   3.3960000e+03   4.0000000e+00   2.5000000e+00   2.0000000e+00   3.2957500e+05
   2.0000000e+00   3.0000000e+00   1.5703000e+04   2.6590000e+03   3.0000000e+00   1.5000000e+00   1.0000000e+00   1.6354500e+05
   2.0000000e+00   4.0000000e+00   1.4714000e+04   2.1310000e+03   2.0000000e+00   1.0000000e+00   1.0000000e+00   1.2897100e+05
   2.0000000e+00   5.0000000e+00   1.2414000e+04   2.9170000e+03   3.0000000e+00   2.0000000e+00   0.0000000e+00   1.6424000e+05
   2.0000000e+00   6.0000000e+00   1.5014000e+04   2.1440000e+03   2.0000000e+00   1.0000000e+00   1.0000000e+00   1.3225400e+05
   2.0000000e+00   7.0000000e+00   1.3797000e+04   2.3690000e+03   2.0000000e+00   1.5000000e+00   1.0000000e+00   1.4876100e+05
   2.0000000e+00   8.0000000e+00   1.2448000e+04   2.9480000e+03   3.0000000e+00   2.0000000e+00   0.0000000e+00   1.6884500e+05
   2.0000000e+00   9.0000000e+00   1.4481000e+04   2.1100000e+03   2.0000000e+00   1.0000000e+00   1.0000000e+00   1.3310000e+05
   2.0000000e+00   1.0000000e+01   1.2329000e+04   2.7490000e+03   3.0000000e+00   1.5000000e+00   0.0000000e+00   1.5677600e+05
   2.0000000e+00   1.1000000e+01   1.1310000e+04   2.5560000e+03   3.0000000e+00   1.5000000e+00   0.0000000e+00   1.4709300e+05
   2.0000000e+00   1.2000000e+01   1.2691000e+04   2.7690000e+03   3.0000000e+00   2.0000000e+00   0.0000000e+00   1.6413700e+05
   2.0000000e+00   1.3000000e+01   1.4999000e+04   2.9130000e+03   3.0000000e+00   2.0000000e+00   1.0000000e+00   1.9210700e+05
   2.0000000e+00   1.4000000e+01   1.1225000e+04   2.2990000e+03   2.0000000e+00   1.0000000e+00   0.0000000e+00   1.3219100e+05
   2.0000000e+00   1.5000000e+01   1.2868000e+04   2.3190000e+03   2.0000000e+00   1.5000000e+00   0.0000000e+00   1.3982900e+05
   2.0000000e+00   1.6000000e+01   1.3427000e+04   2.4350000e+03   2.0000000e+00   1.5000000e+00   1.0000000e+00   1.6187700e+05
   2.0000000e+00   1.7000000e+01   1.1064000e+04   2.9790000e+03   3.0000000e+00   2.0000000e+00   0.0000000e+00   1.7803100e+05
   2.0000000e+00   1.8000000e+01   1.6270000e+04   2.2370000e+03   2.0000000e+00   1.0000000e+00   1.0000000e+00   1.5193400e+05
   2.0000000e+00   1.9000000e+01   1.4510000e+04   2.3440000e+03   2.0000000e+00   1.5000000e+00   1.0000000e+00   1.6140200e+05
   2.0000000e+00   2.0000000e+01   1.6358000e+04   2.5100000e+03   3.0000000e+00   1.5000000e+00   1.0000000e+00   1.7476900e+05
   2.0000000e+00   2.1000000e+01   1.5352000e+04   2.5570000e+03   3.0000000e+00   1.5000000e+00   1.0000000e+00   1.7730800e+05
   2.0000000e+00   2.2000000e+01   1.3223000e+04   2.8940000e+03   3.0000000e+00   2.0000000e+00   1.0000000e+00   1.9903700e+05
   2.0000000e+00   2.3000000e+01   1.4049000e+04   2.3190000e+03   2.0000000e+00   1.5000000e+00   1.0000000e+00   1.6389900e+05
   2.0000000e+00   2.4000000e+01   1.1363000e+04   3.0810000e+03   4.0000000e+00   2.0000000e+00   0.0000000e+00   1.9141400e+05
   2.0000000e+00   2.5000000e+01   1.6982000e+04   2.3800000e+03   2.0000000e+00   1.5000000e+00   1.0000000e+00   1.7265900e+05
   2.0000000e+00   2.6000000e+01   1.3775000e+04   2.2270000e+03   2.0000000e+00   1.0000000e+00   1.0000000e+00   1.5743900e+05
   2.0000000e+00   2.7000000e+01   1.3796000e+04   3.1140000e+03   4.0000000e+00   2.0000000e+00   1.0000000e+00   2.1835700e+05
   2.0000000e+00   2.8000000e+01   1.3424000e+04   2.8340000e+03   3.0000000e+00   2.0000000e+00   1.0000000e+00   2.0255700e+05
   2.0000000e+00   2.9000000e+01   1.6635000e+04   2.8380000e+03   3.0000000e+00   2.0000000e+00   1.0000000e+00   2.0736500e+05
   2.0000000e+00   3.0000000e+01   1.2820000e+04   2.4840000e+03   3.0000000e+00   1.5000000e+00   0.0000000e+00   1.6403200e+05
   2.0000000e+00   3.1000000e+01   1.5270000e+04   2.3300000e+03   2.0000000e+00   1.5000000e+00   1.0000000e+00   1.7466200e+05
   2.0000000e+00   3.2000000e+01   1.2400000e+04   2.5750000e+03   3.0000000e+00   1.5000000e+00   0.0000000e+00   1.7015900e+05
   2.0000000e+00   3.3000000e+01   1.2251000e+04   2.4660000e+03   3.0000000e+00   1.5000000e+00   0.0000000e+00   1.6555800e+05
   2.0000000e+00   3.4000000e+01   1.6063000e+04   3.0430000e+03   3.0000000e+00   2.0000000e+00   1.0000000e+00   2.2352900e+05
   2.0000000e+00   3.5000000e+01   1.2421000e+04   2.4700000e+03   3.0000000e+00   1.5000000e+00   0.0000000e+00   1.6793900e+05
   2.0000000e+00   3.6000000e+01   1.7536000e+04   3.1460000e+03   4.0000000e+00   2.0000000e+00   2.0000000e+00   2.7669500e+05
   2.0000000e+00   3.7000000e+01   1.6312000e+04   3.1340000e+03   4.0000000e+00   2.0000000e+00   1.0000000e+00   2.3319000e+05
   2.0000000e+00   3.8000000e+01   1.6053000e+04   2.5310000e+03   3.0000000e+00   1.5000000e+00   1.0000000e+00   1.9536300e+05
   2.0000000e+00   3.9000000e+01   1.2428000e+04   2.5540000e+03   3.0000000e+00   1.5000000e+00   0.0000000e+00   1.7615100e+05
   2.0000000e+00   4.0000000e+01   1.2882000e+04   3.1000000e+03   4.0000000e+00   2.0000000e+00   0.0000000e+00   2.0988800e+05
   3.0000000e+00   1.0000000e+00   1.2955000e+04   2.6920000e+03   3.0000000e+00   1.5000000e+00   0.0000000e+00   1.4653000e+05
   3.0000000e+00   2.0000000e+00   1.9009000e+04   2.8560000e+03   3.0000000e+00   2.5000000e+00   2.0000000e+00   2.9781800e+05
   3.0000000e+00   3.0000000e+00   1.6126000e+04   2.8320000e+03   3.0000000e+00   2.0000000e+00   1.0000000e+00   1.7898900e+05
   3.0000000e+00   4.0000000e+00   1.4195000e+04   2.4200000e+03   2.0000000e+00   1.5000000e+00   1.0000000e+00   1.4982700e+05
   3.0000000e+00   5.0000000e+00   1.6186000e+04   2.7710000e+03   3.0000000e+00   2.0000000e+00   1.0000000e+00   1.7790400e+05
   3.0000000e+00   6.0000000e+00   1.0515000e+04   2.7290000e+03   3.0000000e+00   1.5000000e+00   0.0000000e+00   1.5098900e+05
   3.0000000e+00   7.0000000e+00   1.2634000e+04   2.8740000e+03   3.0000000e+00   2.0000000e+00   0.0000000e+00   1.6531400e+05
   3.0000000e+00   8.0000000e+00   1.6204000e+04   2.6280000e+03   3.0000000e+00   1.5000000e+00   1.0000000e+00   1.6897700e+05
   3.0000000e+00   9.0000000e+00   1.5626000e+04   2.7560000e+03   3.0000000e+00   2.0000000e+00   1.0000000e+00   1.8088100e+05
   3.0000000e+00   1.0000000e+01   1.0985000e+04   2.3920000e+03   2.0000000e+00   1.5000000e+00   0.0000000e+00   1.3759400e+05
   3.0000000e+00   1.1000000e+01   1.1094000e+04   2.6670000e+03   3.0000000e+00   1.5000000e+00   0.0000000e+00   1.5342100e+05
   3.0000000e+00   1.2000000e+01   1.5706000e+04   2.6550000e+03   3.0000000e+00   1.5000000e+00   1.0000000e+00   1.7432500e+05
   3.0000000e+00   1.3000000e+01   1.5340000e+04   2.9910000e+03   3.0000000e+00   2.0000000e+00   1.0000000e+00   1.9789100e+05
   3.0000000e+00   1.4000000e+01   1.0971000e+04   2.4800000e+03   3.0000000e+00   1.5000000e+00   0.0000000e+00   1.4695800e+05
   3.0000000e+00   1.5000000e+01   1.1526000e+04   2.5070000e+03   3.0000000e+00   1.5000000e+00   0.0000000e+00   1.4985600e+05
   3.0000000e+00   1.6000000e+01   1.3004000e+04   2.3350000e+03   2.0000000e+00   1.5000000e+00   1.0000000e+00   1.5704600e+05
   3.0000000e+00   1.7000000e+01   1.5185000e+04   2.5820000e+03   3.0000000e+00   1.5000000e+00   1.0000000e+00   1.7521900e+05
   3.0000000e+00   1.8000000e+01   1.6523000e+04   2.7050000e+03   3.0000000e+00   1.5000000e+00   1.0000000e+00   1.8455900e+05
   3.0000000e+00   1.9000000e+01   1.1479000e+04   2.2350000e+03   2.0000000e+00   1.0000000e+00   0.0000000e+00   1.3523500e+05
   3.0000000e+00   2.0000000e+01   1.4078000e+04   2.4590000e+03   3.0000000e+00   1.5000000e+00   1.0000000e+00   1.7051800e+05
   3.0000000e+00   2.1000000e+01   1.3596000e+04   2.2900000e+03   2.0000000e+00   1.0000000e+00   1.0000000e+00   1.5630900e+05
   3.0000000e+00   2.2000000e+01   1.4910000e+04   2.4580000e+03   3.0000000e+00   1.5000000e+00   1.0000000e+00   1.7361100e+05
   3.0000000e+00   2.3000000e+01   1.2802000e+04   2.6900000e+03   3.0000000e+00   1.5000000e+00   0.0000000e+00   1.6830400e+05
   3.0000000e+00   2.4000000e+01   1.1904000e+04   2.8070000e+03   3.0000000e+00   2.0000000e+00   0.0000000e+00   1.7823300e+05
   3.0000000e+00   2.5000000e+01   1.4127000e+04   3.0100000e+03   3.0000000e+00   2.0000000e+00   1.0000000e+00   2.1076800e+05
   3.0000000e+00   2.6000000e+01   1.5388000e+04   2.8770000e+03   3.0000000e+00   2.0000000e+00   1.0000000e+00   2.0598400e+05
   3.0000000e+00   2.7000000e+01   1.6283000e+04   2.5260000e+03   3.0000000e+00   1.5000000e+00   1.0000000e+00   1.8435900e+05
   3.0000000e+00   2.8000000e+01   1.2370000e+04   2.5740000e+03   3.0000000e+00   1.5000000e+00   0.0000000e+00   1.6706600e+05
   3.0000000e+00   2.9000000e+01   1.3082000e+04   2.4790000e+03   3.0000000e+00   1.5000000e+00   1.0000000e+00   1.8042800e+05
   3.0000000e+00   3.0000000e+01   1.5026000e+04   2.8890000e+03   3.0000000e+00   2.0000000e+00   1.0000000e+00   2.1062000e+05
   3.0000000e+00   3.1000000e+01   1.6480000e+04   2.3960000e+03   2.0000000e+00   1.5000000e+00   1.0000000e+00   1.8073400e+05
   3.0000000e+00   3.2000000e+01   1.3944000e+04   3.0550000e+03   4.0000000e+00   2.0000000e+00   1.0000000e+00   2.2187300e+05
   3.0000000e+00   3.3000000e+01   1.7426000e+04   2.6710000e+03   3.0000000e+00   1.5000000e+00   2.0000000e+00   2.3654000e+05
   3.0000000e+00   3.4000000e+01   1.2371000e+04   2.3060000e+03   2.0000000e+00   1.5000000e+00   0.0000000e+00   1.5866400e+05
   3.0000000e+00   3.5000000e+01   1.7586000e+04   2.9030000e+03   3.0000000e+00   2.0000000e+00   2.0000000e+00   2.5964600e+05
   3.0000000e+00   3.6000000e+01   1.3907000e+04   3.1680000e+03   4.0000000e+00   2.0000000e+00   1.0000000e+00   2.3241800e+05
   3.0000000e+00   3.7000000e+01   1.6073000e+04   2.8390000e+03   3.0000000e+00   2.0000000e+00   1.0000000e+00   2.1671800e+05
   3.0000000e+00   3.8000000e+01   1.4188000e+04   2.9220000e+03   3.0000000e+00   1.5000000e+00   1.0000000e+00   2.1630700e+05
   3.0000000e+00   3.9000000e+01   1.6795000e+04   3.2130000e+03   4.0000000e+00   2.5000000e+00   1.0000000e+00   2.4578300e+05
   3.0000000e+00   4.0000000e+01   1.7034000e+04   2.6550000e+03   3.0000000e+00   1.5000000e+00   2.0000000e+00   2.4410200e+05
   4.0000000e+00   1.0000000e+00   1.5127000e+04   2.8620000e+03   3.0000000e+00   2.0000000e+00   1.0000000e+00   1.7845600e+05
   4.0000000e+00   2.0000000e+00   1.4699000e+04   2.8620000e+03   3.0000000e+00   2.0000000e+00   1.0000000e+00   1.7907000e+05
   4.0000000e+00   3.0000000e+00   1.2450000e+04   2.7320000e+03   3.0000000e+00   1.5000000e+00   0.0000000e+00   1.5106700e+05
   4.0000000e+00   4.0000000e+00   1.2750000e+04   2.0810000e+03   2.0000000e+00   1.0000000e+00   0.0000000e+00   1.1480700e+05
   4.0000000e+00   5.0000000e+00   1.4795000e+04   2.3540000e+03   2.0000000e+00   1.5000000e+00   1.0000000e+00   1.4905600e+05
   4.0000000e+00   6.0000000e+00   1.2157000e+04   2.7710000e+03   3.0000000e+00   2.0000000e+00   0.0000000e+00   1.5970700e+05
   4.0000000e+00   7.0000000e+00   1.5077000e+04   2.3780000e+03   2.0000000e+00   1.5000000e+00   1.0000000e+00   1.5289600e+05
   4.0000000e+00   8.0000000e+00   1.5579000e+04   2.9810000e+03   3.0000000e+00   2.0000000e+00   1.0000000e+00   1.9318800e+05
   4.0000000e+00   9.0000000e+00   1.2607000e+04   2.8270000e+03   3.0000000e+00   2.0000000e+00   0.0000000e+00   1.6596600e+05
   4.0000000e+00   1.0000000e+01   1.6323000e+04   2.7190000e+03   3.0000000e+00   1.5000000e+00   1.0000000e+00   1.7740100e+05
   4.0000000e+00   1.1000000e+01   1.4683000e+04   2.3900000e+03   2.0000000e+00   1.5000000e+00   1.0000000e+00   1.5749300e+05
   4.0000000e+00   1.2000000e+01   1.3407000e+04   2.5280000e+03   3.0000000e+00   1.5000000e+00   1.0000000e+00   1.6587800e+05
   4.0000000e+00   1.3000000e+01   1.1230000e+04   3.0240000e+03   3.0000000e+00   2.0000000e+00   0.0000000e+00   1.7840900e+05
   4.0000000e+00   1.4000000e+01   1.6437000e+04   2.1740000e+03   2.0000000e+00   1.0000000e+00   1.0000000e+00   1.4642900e+05
   4.0000000e+00   1.5000000e+01   1.4138000e+04   2.1580000e+03   2.0000000e+00   1.0000000e+00   1.0000000e+00   1.4414600e+05
   4.0000000e+00   1.6000000e+01   1.1370000e+04   2.6980000e+03   3.0000000e+00   1.5000000e+00   0.0000000e+00   1.6128300e+05
   4.0000000e+00   1.7000000e+01   1.6636000e+04   2.3110000e+03   2.0000000e+00   1.5000000e+00   1.0000000e+00   1.6188500e+05
   4.0000000e+00   1.8000000e+01   1.2552000e+04   2.2810000e+03   2.0000000e+00   1.0000000e+00   0.0000000e+00   1.3860400e+05
   4.0000000e+00   1.9000000e+01   1.1792000e+04   2.8030000e+03   3.0000000e+00   2.0000000e+00   0.0000000e+00   1.7394900e+05
   4.0000000e+00   2.0000000e+01   1.5003000e+04   3.0300000e+03   3.0000000e+00   2.0000000e+00   1.0000000e+00   2.0846900e+05
   4.0000000e+00   2.1000000e+01   1.6668000e+04   2.5830000e+03   3.0000000e+00   1.5000000e+00   1.0000000e+00   1.8239300e+05
   4.0000000e+00   2.2000000e+01   1.3523000e+04   2.6650000e+03   3.0000000e+00   1.5000000e+00   1.0000000e+00   1.8456400e+05
   4.0000000e+00   2.3000000e+01   1.2353000e+04   2.8230000e+03   3.0000000e+00   2.0000000e+00   0.0000000e+00   1.7947900e+05
   4.0000000e+00   2.4000000e+01   1.4559000e+04   2.9120000e+03   3.0000000e+00   2.0000000e+00   1.0000000e+00   2.0589500e+05
   4.0000000e+00   2.5000000e+01   1.5548000e+04   2.2480000e+03   2.0000000e+00   1.0000000e+00   1.0000000e+00   1.6165200e+05
   4.0000000e+00   2.6000000e+01   1.6025000e+04   2.3410000e+03   2.0000000e+00   1.5000000e+00   1.0000000e+00   1.7275900e+05
   4.0000000e+00   2.7000000e+01   1.7311000e+04   2.6560000e+03   3.0000000e+00   1.5000000e+00   2.0000000e+00   2.2897400e+05
   4.0000000e+00   2.8000000e+01   1.4182000e+04   2.9250000e+03   3.0000000e+00   2.0000000e+00   1.0000000e+00   2.1060100e+05
   4.0000000e+00   2.9000000e+01   1.3825000e+04   2.5650000e+03   3.0000000e+00   1.5000000e+00   1.0000000e+00   1.8710100e+05
   4.0000000e+00   3.0000000e+01   1.7410000e+04   2.9900000e+03   3.0000000e+00   2.0000000e+00   2.0000000e+00   2.5987000e+05
   4.0000000e+00   3.1000000e+01   1.4391000e+04   2.4600000e+03   3.0000000e+00   1.5000000e+00   1.0000000e+00   1.8413000e+05
   4.0000000e+00   3.2000000e+01   1.5001000e+04   2.2960000e+03   2.0000000e+00   1.0000000e+00   1.0000000e+00   1.7139000e+05
   4.0000000e+00   3.3000000e+01   1.2156000e+04   2.6130000e+03   3.0000000e+00   1.5000000e+00   0.0000000e+00   1.7479200e+05
   4.0000000e+00   3.4000000e+01   1.4918000e+04   2.5850000e+03   3.0000000e+00   1.5000000e+00   1.0000000e+00   1.9488700e+05
   4.0000000e+00   3.5000000e+01   1.4092000e+04   2.9280000e+03   3.0000000e+00   2.0000000e+00   1.0000000e+00   2.1831600e+05
   4.0000000e+00   3.6000000e+01   1.7225000e+04   2.3810000e+03   2.0000000e+00   1.5000000e+00   2.0000000e+00   2.2137100e+05
   4.0000000e+00   3.7000000e+01   1.6391000e+04   2.5160000e+03   2.0000000e+00   1.5000000e+00   1.0000000e+00   1.9390100e+05
   4.0000000e+00   3.8000000e+01   1.5898000e+04   2.5930000e+03   3.0000000e+00   1.5000000e+00   1.0000000e+00   2.0077800e+05
   4.0000000e+00   3.9000000e+01   1.5898000e+04   2.5930000e+03   3.0000000e+00   1.5000000e+00   1.0000000e+00   2.0177800e+05
   4.0000000e+00   4.0000000e+01   1.5665000e+04   3.0660000e+03   4.0000000e+00   2.0000000e+00   1.0000000e+00   2.3428000e+05
   5.0000000e+00   1.0000000e+00   1.3038000e+04   2.7500000e+03   3.0000000e+00   2.0000000e+00   1.0000000e+00   1.7110000e+05
   5.0000000e+00   2.0000000e+00   1.3142000e+04   2.5670000e+03   3.0000000e+00   1.5000000e+00   1.0000000e+00   1.5786200e+05
   5.0000000e+00   3.0000000e+00   1.2659000e+04   2.8020000e+03   3.0000000e+00   2.0000000e+00   0.0000000e+00   1.5975900e+05
   5.0000000e+00   4.0000000e+00   1.5979000e+04   2.5270000e+03   3.0000000e+00   1.5000000e+00   1.0000000e+00   1.6098100e+05
   5.0000000e+00   5.0000000e+00   1.4387000e+04   2.2110000e+03   2.0000000e+00   1.0000000e+00   1.0000000e+00   1.3742000e+05
   5.0000000e+00   6.0000000e+00   1.1572000e+04   2.5910000e+03   3.0000000e+00   1.5000000e+00   0.0000000e+00   1.4714400e+05
   5.0000000e+00   7.0000000e+00   1.3930000e+04   2.9690000e+03   3.0000000e+00   2.0000000e+00   1.0000000e+00   1.9073100e+05
   5.0000000e+00   8.0000000e+00   1.3903000e+04   2.8940000e+03   3.0000000e+00   2.0000000e+00   1.0000000e+00   1.8765800e+05
   5.0000000e+00   9.0000000e+00   1.1963000e+04   2.4110000e+03   2.0000000e+00   1.5000000e+00   0.0000000e+00   1.4049700e+05
   5.0000000e+00   1.0000000e+01   1.6425000e+04   2.1630000e+03   2.0000000e+00   1.0000000e+00   1.0000000e+00   1.4251700e+05
   5.0000000e+00   1.1000000e+01   1.6687000e+04   2.3600000e+03   2.0000000e+00   1.5000000e+00   1.0000000e+00   1.5916500e+05
   5.0000000e+00   1.2000000e+01   1.5404000e+04   2.1400000e+03   2.0000000e+00   1.0000000e+00   1.0000000e+00   1.4234600e+05
   5.0000000e+00   1.3000000e+01   1.3680000e+04   2.9270000e+03   3.0000000e+00   2.0000000e+00   1.0000000e+00   1.9474100e+05
   5.0000000e+00   1.4000000e+01   1.5654000e+04   2.3280000e+03   2.0000000e+00   1.5000000e+00   1.0000000e+00   1.5953700e+05
   5.0000000e+00   1.5000000e+01   1.4511000e+04   3.0200000e+03   3.0000000e+00   2.0000000e+00   1.0000000e+00   2.0293900e+05
   5.0000000e+00   1.6000000e+01   1.5202000e+04   2.9160000e+03   3.0000000e+00   2.0000000e+00   1.0000000e+00   1.9910600e+05
   5.0000000e+00   1.7000000e+01   1.5453000e+04   2.1720000e+03   2.0000000e+00   1.0000000e+00   1.0000000e+00   1.4966300e+05
   5.0000000e+00   1.8000000e+01   1.3011000e+04   2.5980000e+03   3.0000000e+00   1.5000000e+00   1.0000000e+00   1.7699600e+05
   5.0000000e+00   1.9000000e+01   1.6019000e+04   2.3120000e+03   2.0000000e+00   1.5000000e+00   1.0000000e+00   1.6458900e+05
   5.0000000e+00   2.0000000e+01   1.1731000e+04   2.6470000e+03   3.0000000e+00   1.5000000e+00   0.0000000e+00   1.6408000e+05
   5.0000000e+00   2.1000000e+01   1.5055000e+04   2.7040000e+03   3.0000000e+00   1.5000000e+00   1.0000000e+00   1.8837500e+05
   5.0000000e+00   2.2000000e+01   1.4485000e+04   2.8560000e+03   3.0000000e+00   2.0000000e+00   1.0000000e+00   2.0163900e+05
   5.0000000e+00   2.3000000e+01   1.5186000e+04   2.9100000e+03   3.0000000e+00   2.0000000e+00   1.0000000e+00   2.0645500e+05
   5.0000000e+00   2.4000000e+01   1.1807000e+04   2.8690000e+03   3.0000000e+00   2.0000000e+00   0.0000000e+00   1.8327600e+05
   5.0000000e+00   2.5000000e+01   1.3273000e+04   2.9350000e+03   3.0000000e+00   2.0000000e+00   1.0000000e+00   2.0793900e+05
   5.0000000e+00   2.6000000e+01   1.2865000e+04   2.5510000e+03   3.0000000e+00   1.5000000e+00   0.0000000e+00   1.6640500e+05
   5.0000000e+00   2.7000000e+01   1.5424000e+04   2.8950000e+03   3.0000000e+00   2.0000000e+00   1.0000000e+00   2.1030200e+05
   5.0000000e+00   2.8000000e+01   1.5312000e+04   2.3300000e+03   2.0000000e+00   1.5000000e+00   1.0000000e+00   1.7471100e+05
   5.0000000e+00   2.9000000e+01   1.1833000e+04   2.4320000e+03   2.0000000e+00   1.5000000e+00   0.0000000e+00   1.6143600e+05
   5.0000000e+00   3.0000000e+01   1.2042000e+04   3.1040000e+03   4.0000000e+00   2.0000000e+00   0.0000000e+00   2.0225900e+05
   5.0000000e+00   3.1000000e+01   1.2509000e+04   2.7980000e+03   3.0000000e+00   2.0000000e+00   0.0000000e+00   1.8743300e+05
